"reportDate","payload.appt_num","payload.developer_group_name","payload.typed_volume_pct","payload.total_living_floor_size","payload.developer_group_id","payload.object_count","payload.total_living_floor_size_pct"
2019-05-01,72,"Жилой дом на Космонавтов",100,3477,"11517398001",1,0.0024643625
2019-05-01,60,"АЕМА Оу",0,3466,"4980183001",1,0.0024565661
2019-05-01,78,"Организация капитального строительства г. Новошахтинска",100,3450,"10028361001",2,0.002445226
2019-05-01,73,"Строй",100,3449,"9827795001",1,0.0024445172
2019-05-01,80,"Жилищно-строительный кооператив ЮГ-1",0,3446,"8196675001",1,0.0024423909
2019-05-01,65,"Новый квартал",100,3425,"10997256001",1,0.0024275069
2019-05-01,90,"Стройсектор",100,3411,"7543436001",1,0.0024175843
2019-05-01,60,"Ликарт",100,3410,"11479533001",1,0.0024168755
2019-05-01,99,"Любинская 3-26",100,3408,"6059275001",1,0.002415458
2019-05-01,40,"СКД-Инвест",0,3381,"9470869001",1,0.0023963215
2019-05-01,77,"AM CAPITAL",0,3356,"9616483001",1,0.0023786024
2019-05-01,72,"Альянс-Строй",100,3347,"7631421001",1,0.0023722236
2019-05-01,33,"Детские социальные проекты",0,3339,"8152589001",1,0.0023665535
2019-05-01,81,"Строительная компания СтройСити",100,3338,"7444124001",2,0.0023658447
2019-05-01,72,"Стройгарант (Клинцы)",100,3332,"6052147001",1,0.0023615922
2019-05-01,80,"КОМПЛЕКС-2",100,3322,"9800200001",2,0.0023545045
2019-05-01,79,"Инвест",0,3322,"6605002001",2,0.0023545045
2019-05-01,75,"Фирма Гражданстрой",0,3322,"6064618001",1,0.0023545045
2019-05-01,72,"Лидер",0,3319,"10044747001",1,0.0023523783
2019-05-01,40,"Холдинг компаний Авента",100,3315,"3933096001",1,0.0023495432
2019-05-01,95,"Тихий сквер",0,3311,"6613551001",1,0.0023467082
2019-05-01,17,"Ростехсистема",0,3310,"11437334001",1,0.0023459994
2019-05-01,35,"Трест",0,3302,"9223365001",1,0.0023403293
2019-05-01,50,"ЕвроСтройИнвест",0,3301,"6058290001",2,0.0023396206
2019-05-01,90,"Строительная компания ГАРАНТИЯ-СТРОЙ",100,3297,"7411386001",1,0.0023367855
2019-05-01,68,"ГРАЖДАНСТРОЙ",100,3297,"10163883001",1,0.0023367855
2019-05-01,80,"Твой Дом",100,3297,"6015752001",1,0.0023367855
2019-05-01,84,"РОСТСТРОЙ",100,3281,"7611545001",1,0.0023254453
2019-05-01,42,"Строительная Компания Капитал",0,3277,"6065038001",1,0.0023226103
2019-05-01,82,"Союз строй",100,3276,"11656127001",1,0.0023219015
2019-05-01,70,"Строительное Управление-164",100,3273,"11030787001",1,0.0023197752
2019-05-01,96,"Квартал-18",100,3270,"7771286001",1,0.002317649
2019-05-01,90,"ВОЛГА-КОМПЛЕКС-СТРОЙ",100,3256,"12106451001",1,0.0023077263
2019-05-01,46,"ТверьДомСтрой",0,3256,"6053124001",1,0.0023077263
2019-05-01,52,"Сретенский Посад",100,3249,"11542981001",1,0.002302765
2019-05-01,68,"Федерация",0,3247,"838944001",1,0.0023013475
2019-05-01,40,"Корундстрой",100,3245,"11459490001",1,0.0022999299
2019-05-01,48,"Строительное управление-79",0,3219,"10918235001",1,0.0022815021
2019-05-01,108,"СтройЖилИнвест",100,3216,"6067501001",1,0.0022793759
2019-05-01,63,"Профи Сервис",100,3213,"9633235001",1,0.0022772496
2019-05-01,71,"Строительное управление Донское",100,3209,"6068142001",1,0.0022744145
2019-05-01,76,"Строительная инженерия",100,3202,"6339829001",2,0.0022694532
2019-05-01,64,"Мидгард",0,3200,"6067935001",1,0.0022680357
2019-05-01,39,"Нижегородспецгидрострой",0,3191,"9349641001",1,0.0022616568
2019-05-01,68,"СахаКластер",100,3181,"6024522001",1,0.0022545692
2019-05-01,47,"ПАРТНЕР +",100,3180,"8126518001",1,0.0022538605
2019-05-01,74,"Вселенная НН",0,3176,"7918681001",1,0.0022510254
2019-05-01,16,"Строительная Компания Интерьер-Строй",0,3174,"11464112001",1,0.0022496079
2019-05-01,62,"ПСК",100,3170,"9763346001",1,0.0022467728
2019-05-01,66,"Группа компаний Волжский Берег – НН",0,3168,"7904404001",1,0.0022453553
2019-05-01,66,"Группа Компаний ДорСтройИнвест",0,3167,"5016439001",1,0.0022446466
2019-05-01,80,"Группа Компаний Прогресс",100,3160,"7767729001",1,0.0022396852
2019-05-01,0,"МагаданСтальИзделия",0,3148,"8135978001",1,0.0022311801
2019-05-01,45,"СТРОЙКОМ",0,3146,"5758701001",1,0.0022297626
2019-05-01,70,"Бизнес-интеллектуальная группа",100,3142,"6300160001",1,0.0022269275
2019-05-01,64,"Акрополь",100,3137,"5485031001",1,0.0022233837
2019-05-01,81,"УНИВЕРСАЛСТРОЙ",100,3137,"9454987001",3,0.0022233837
2019-05-01,59,"Строительная компания ПартнерСтройИнвест",100,3126,"7738705001",1,0.0022155874
2019-05-01,72,"Стройпроект",100,3122,"10099945001",1,0.0022127523
2019-05-01,69,"Ситистрой",100,3111,"6116408001",2,0.0022049559
2019-05-01,64,"СМУ №7",0,3110,"9992707001",1,0.0022042472
2019-05-01,63,"Строительная компания Консент",100,3100,"5483512001",1,0.0021971596
2019-05-01,72,"Строительно-Монтажная Компания Энергосила",100,3075,"11695461001",1,0.0021794405
2019-05-01,90,"СТРОЙГАРАНТ",100,3067,"10055315001",1,0.0021737704
2019-05-01,39,"Группа компаний СтройКомфорт",0,3067,"1544634001",1,0.0021737704
2019-05-01,79,"ОКС завода ОЦМ",100,3054,"6006937001",17,0.0021645566
2019-05-01,48,"Группа компаний Росинстрой-Нордис",100,3050,"4207570001",2,0.0021617215
2019-05-01,60,"Астория",0,3050,"7802984001",1,0.0021617215
2019-05-01,60,"Готика",100,3045,"6116170001",1,0.0021581777
2019-05-01,63,"Севертрансстрой",100,3040,"10923426001",1,0.0021546339
2019-05-01,45,"Группа компаний Капитал-76",100,3034,"7869295001",2,0.0021503813
2019-05-01,63,"Монтажно-строительное управление Новый город",100,3029,"5711401001",1,0.0021468375
2019-05-01,80,"ИСК СтройИндустрия",100,3023,"6015753001",1,0.002142585
2019-05-01,64,"СК Возрождение",100,3020,"11676619001",1,0.0021404587
2019-05-01,64,"СК Возрождение-19",100,3020,"11475894001",1,0.0021404587
2019-05-01,80,"Группа компаний Квартиры",0,3015,"6772875001",1,0.0021369149
2019-05-01,65,"Компания Р.Сервис",100,3014,"11719599001",2,0.0021362061
2019-05-01,72,"ЛМ-Строй",100,3009,"8247931001",2,0.0021326623
2019-05-01,48,"Жилой комплекс Шуберский",0,3001,"6033491001",4,0.0021269922
2019-05-01,62,"Группа компаний VR-group",100,2997,"2061055001",11,0.0021241572
2019-05-01,50,"Уютный дом",100,2990,"6082943001",1,0.0021191958
2019-05-01,70,"СИБЮГСТРОЙ",100,2985,"7234196001",1,0.002115652
2019-05-01,50,"Базис",0,2980,"6075332001",1,0.0021121082
2019-05-01,32,"Группа Компаний Сибирский газовик",0,2971,"452136001",1,0.0021057294
2019-05-01,0,"Основа Холдинг",100,2969,"610913001",1,0.0021043119
2019-05-01,110,"Строительная компания ВЕГА",100,2967,"5632212001",1,0.0021028943
2019-05-01,133,"Строительное управление 13",100,2961,"2984335001",1,0.0020986418
2019-05-01,36,"ВЕРТИКАЛЬ С",100,2955,"10913685001",1,0.0020943892
2019-05-01,76,"Строительная компания Кварц",100,2944,"5686255001",3,0.0020865928
2019-05-01,45,"Комбинат строительных материалов-14",0,2941,"5583703001",1,0.0020844665
2019-05-01,72,"Ремонтно-строительная компания Восток",100,2940,"8279797001",1,0.0020837578
2019-05-01,48,"Группа строительных компаний Костромская Губерния",0,2925,"8162905001",3,0.0020731264
2019-05-01,56,"Жилой комплекс Озерный",100,2923,"10758021001",1,0.0020717088
2019-05-01,42,"Инжилстрой (Индивидуальное жилищное строительство)",0,2918,"6060442001",2,0.002068165
2019-05-01,48,"ПЕЧОРА ДЕВЕЛОПМЕНТ",100,2913,"5568122001",1,0.0020646212
2019-05-01,72,"СТУП",100,2909,"6005829001",1,0.0020617862
2019-05-01,60,"ПромТехЦентр",100,2908,"6391737001",1,0.0020610774
2019-05-01,60,"Строительная компания АСК",100,2899,"8151836001",1,0.0020546986
2019-05-01,58,"ЭнергоТехСтрой",100,2899,"7861384001",1,0.0020546986
2019-05-01,56,"Рецитал",100,2897,"7595859001",1,0.0020532811
2019-05-01,48,"Элтех",0,2887,"6362110001",1,0.0020461934
2019-05-01,40,"Форос",0,2886,"5519013001",1,0.0020454847
2019-05-01,61,"Группа компаний Мегаком",0,2880,"4232944001",1,0.0020412321
2019-05-01,67,"ВИКТОРИЯ",100,2879,"10097802001",1,0.0020405234
2019-05-01,42,"Компания Регион Риэлт",100,2862,"6535508001",2,0.0020284744
2019-05-01,29,"Финансово-строительная компания Милана",100,2856,"6051133001",1,0.0020242218
2019-05-01,16,"ТверьТаун",100,2832,"10965506001",2,0.0020072116
2019-05-01,109,"Строительная компания Партнерство",100,2830,"4963269001",1,0.0020057941
2019-05-01,42,"Строительная Компания Квартал",100,2806,"9652996001",1,0.0019887838
2019-05-01,56,"Прайд-ДВ",100,2790,"7691109001",1,0.0019774436
2019-05-01,64,"Строительная компания Элит-Дом",100,2776,"5517801001",1,0.001967521
2019-05-01,40,"ЖК СИБИРЬ",100,2767,"8845534001",1,0.0019611421
2019-05-01,52,"Динск Строй",0,2765,"2894473001",1,0.0019597246
2019-05-01,59,"Черкашин Дмитрий Михайлович",100,2758,"6054809001",1,0.0019547633
2019-05-01,47,"Медведевская Строительная Компания",100,2753,"6310059001",2,0.0019512194
2019-05-01,63,"Березовый",100,2745,"6051199001",1,0.0019455494
2019-05-01,24,"Заречье",0,2745,"11700081001",1,0.0019455494
2019-05-01,44,"Группа компаний Наш Дом",100,2736,"8261989001",1,0.0019391705
2019-05-01,57,"ДОМСТРОЙ",0,2733,"9259022001",1,0.0019370442
2019-05-01,66,"СБ Строитель",100,2730,"6378622001",1,0.0019349179
2019-05-01,58,"Группа компаний Стратегия-Инвест",100,2729,"4393059001",1,0.0019342092
2019-05-01,45,"Завод керамзитобетонных изделий-Жилстрой",100,2727,"6014285001",1,0.0019327917
2019-05-01,60,"Мастер-Универсал",100,2723,"10866297001",1,0.0019299566
2019-05-01,55,"Строительная компания ГРАЖДАНПРОМСТРОЙ",100,2721,"5696423001",1,0.0019285391
2019-05-01,68,"Юнистрой-2",100,2720,"7354080001",1,0.0019278303
2019-05-01,72,"Строительная компания ГЕОРОСТРОЙ",0,2713,"6122772001",1,0.001922869
2019-05-01,35,"ИФК Астрстройинвест",0,2708,"8151590001",1,0.0019193252
2019-05-01,49,"Проектно-Строительная Фирма Новые технологии",0,2704,"6016880001",2,0.0019164902
2019-05-01,44,"ТЕКСПРОЕКТ",100,2695,"8332359001",1,0.0019101113
2019-05-01,43,"ЕВРОДОМСТРОЙ",0,2694,"5512009001",2,0.0019094025
2019-05-01,25,"Строительная фирма Мойдом 2014",45.74,2689,"7229000001",2,0.0019058587
2019-05-01,56,"Строительная компания Ника-Групп",100,2688,"2889927001",1,0.00190515
2019-05-01,46,"НМ-10",0,2684,"11958577001",1,0.0019023149
2019-05-01,56,"Группа компаний СарГорСтрой",100,2682,"6600735001",1,0.0019008974
2019-05-01,60,"Строительная компания Первый Инвестор",100,2674,"8428614001",5,0.0018952273
2019-05-01,45,"Государственный жилищный фонд при Президенте Республики Татарстан",100,2670,"7702031001",2,0.0018923923
2019-05-01,30,"Строй-М",0,2660,"7919197001",1,0.0018853047
2019-05-01,42,"Строительная компания ДОМиК",0,2653,"6812701001",1,0.0018803433
2019-05-01,66,"Строительная компания Основа",100,2639,"7596062001",2,0.0018704207
2019-05-01,63,"СТК Стратегия",100,2632,"5526989001",2,0.0018654593
2019-05-01,45,"Строительная компания МИР",0,2626,"5592665001",2,0.0018612068
2019-05-01,43,"Баал Логистика",100,2623,"7808134001",1,0.0018590805
2019-05-01,57,"Богородская торговая галерея",100,2608,"9924917001",2,0.0018484491
2019-05-01,45,"Реновация",0,2601,"10029401001",1,0.0018434878
2019-05-01,60,"Час",100,2591,"11476740001",1,0.0018364001
2019-05-01,55,"Инвестиционная компания Уралгазстрой",100,2577,"8804949001",1,0.0018264775
2019-05-01,36,"ИНТЕЛЛЕКТ СЕРВИС",100,2572,"6066788001",1,0.0018229337
2019-05-01,72,"Группа компаний Сфера безопасности",100,2568,"8245617001",1,0.0018200986
2019-05-01,44,"Финансово-строительная компания Двина",100,2558,"8471644001",1,0.001813011
2019-05-01,48,"ТССК",100,2553,"6058876001",1,0.0018094672
2019-05-01,75,"Группа компаний Стратегия Групп",0,2546,"6364326001",1,0.0018045059
2019-05-01,72,"Траст Инвест",100,2534,"10807120001",1,0.0017960008
